,id,imdb_id,budget,revenue,original_title,director,production_companies,release_year,budget_adj,revenue_adj,count,movie_count
156,157843,tt1837636,15000000,0,Queen of the Desert,Werner Herzog,Benaroya Pictures|H Films|Raslan Company of America,2015,13799993.9280026,0.0,1,True
157,275601,tt3623726,18000000,41325328,Ricki and the Flash,Jonathan Demme,Columbia TriStar|Clinica Estetico|LStar Capital,2015,16559992.713603199,38019285.0315145,1,True
158,290762,tt2245003,0,0,Miss You Already,Catherine Hardwicke,S Films|New Sparta Films,2015,0.0,0.0,1,True
159,251516,tt3472226,630019,0,Kung Fury,David Sandberg,Laser Unicorns,2015,579617.224968421,0.0,1,True
160,304372,tt3862750,12000000,60273173,The Perfect Guy,David M. Rosenthal,Screen Gems,2015,11039995.1424021,55451294.7614303,1,True
161,324807,tt2056771,0,1936524,A Bigger Splash,Luca Guadagnino,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,2015,0.0,1781601.29609542,1,True
162,252512,tt1791682,10000000,7587485,While We're Young,Noah Baumbach,Scott Rudin Productions|A24,2015,9199995.95200178,6980483.12858742,1,True
163,257091,tt2561572,40000000,106511453,Get Hard,Etan Cohen,Gary Sanchez Productions|Warner Bros.,2015,36799983.808007106,97990493.6441828,1,True
164,228968,tt2917388,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,Umedia|Informant Europe SPRL|European Film Company,2015,0.0,0.0,1,True
165,347969,tt2479478,60000000,0,The Ridiculous 6,Frank Coraci,Happy Madison Productions,2015,55199975.71201059,0.0,1,True
166,237756,tt2393845,0,0,Kill Me Three Times,Kriv Stenders,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,2015,0.0,0.0,1,True
167,293646,tt2006295,25000000,24902723,The 33,Patricia Riggen,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,2015,22999989.8800044,22910495.079382103,1,True
168,245168,tt3077214,14000000,16002420,Suffragette,Sarah Gavron,Ruby Films|PathÃ©|Film4,2015,12879994.3328024,14722219.9222232,1,True
169,311291,tt3544082,0,0,45 Years,Andrew Haigh,The Bureau,2015,0.0,0.0,1,True
170,301351,tt3787590,6000000,11122090,We Are Your Friends,Max Joseph,Working Title Films,2015,5519997.57120106,10232318.297779901,1,True
171,248574,tt1731701,0,6075,Barely Lethal,Kyle Newman,A24,2015,0.0,5588.997540841079,1,True
172,225728,tt2884018,0,13192457,Macbeth,Justin Kurzel,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),2015,0.0,12137055.0996957,1,True
173,326425,tt4382872,0,16775,Extraction,Steven C. Miller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,2015,0.0,15432.9932094829,1,True
174,342474,tt3289712,0,0,Jenny's Wedding,Mary Agnes Donoghue,MM Productions|Merced Media Partners|PalmStar Media,2015,0.0,0.0,1,True
175,277217,tt3440298,0,0,Descendants,Kenny Ortega,Walt Disney Television,2015,0.0,0.0,1,True
176,207936,tt2338424,0,0,Tumbledown,Sean Mewshaw,Echo Films|Bron Studios|Hahnscape,2015,0.0,0.0,1,True
177,250734,tt2935476,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,Fox Searchlight Pictures|DNA Films|BBC Films,2015,0.0,27811566.6029106,1,True
178,249688,tt3416744,0,3002884,The End of the Tour,James Ponsoldt,A24,2015,0.0,2762652.06443309,1,True
179,268238,tt2555736,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,Participant Media|Fox Searchlight|Blueprint Pictures,2015,9199995.95200178,79099969.91601321,1,True
180,256962,tt1810683,20000000,6420319,Little Boy,Alejandro Monteverde,Metanoia Films,2015,18399991.9040035,5906690.88105601,1,True
181,322456,tt4189260,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,Warner Bros. Animation,2015,0.0,0.0,1,True
182,302528,tt3704050,0,1986615,Remember,Atom Egoyan,Serendipity Point Films|Egoli Tossell Film AG,2015,0.0,1827684.9958186,1,True
183,222936,tt1243974,37000000,26250020,Aloha,Cameron Crowe,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,2015,34039985.0224065,24150007.7739965,1,True
184,316002,tt1137470,26000000,0,Accidental Love,David O. Russell|Stephen Greene,K. JAM Media,2015,23919989.475204602,0.0,1,True
185,365806,tt4856322,0,0,Halo: The Fall of Reach,Ian Kirby,343 Industries|The Sequence Group,2015,0.0,0.0,1,True
186,10317,tt1018765,28000000,7002261,Our Brand Is Crisis,David Gordon Green,Participant Media|Smokehouse Pictures,2015,25759988.665604897,6442077.28548599,1,True
187,334538,tt2625810,0,0,Into the Forest,Patricia Rozema,Rhombus Media|Bron Studios,2015,0.0,0.0,1,True
188,306947,tt2400463,0,231737,The Invitation,Karyn Kusama,Pandastorm Pictures,2015,0.0,213197.946192903,1,True
189,328901,tt3165630,0,0,The Benefactor,Andrew Renzi,KSM,2015,0.0,0.0,1,True
190,382517,tt4938374,0,0,Open Season: Scared Silly,David Feiss,Sony Pictures Animation,2015,0.0,0.0,1,True
191,310133,tt3813310,0,134552,Cop Car,Jon Watts,Park Pictures|Audax Films|Dark Arts Film|End Cue,2015,0.0,123787.785533374,1,True
192,237584,tt2322517,0,0,Mojave,William Monahan,Atlas Independent|Henceforth Pictures|Highland Film Group|MICA Entertainment,2015,0.0,0.0,1,True
193,288036,tt3165612,0,3214116,Sleeping with Other People,Leslye Headland,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,2015,0.0,2956985.41892641,1,True
194,354110,tt2271563,11000000,0,Forsaken,Jon Cassar,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,2015,10119995.5472019,0.0,1,True
195,331781,tt2870648,0,8413144,Amy,Asif Kapadia,On The Corner Films|Universal Music,2015,0.0,7740089.0743608,1,True
196,253161,tt2334733,0,0,Madame Bovary,Sophie Barthes,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,2015,0.0,0.0,1,True
197,312831,tt2474976,0,0,The Hallow,Corin Hardy,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,2015,0.0,0.0,1,True
198,316322,tt4215332,0,0,Barbie in Princess Power,Zeke Norton,Mattel Playground Productions,2015,0.0,0.0,1,True
199,301846,tt2393827,0,0,Howl,Paul Hyett,Starchild Pictures,2015,0.0,0.0,1,True
200,306745,tt1658801,7000000,573335,Freeheld,Peter Sollett,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,2015,6439997.16640124,527467.967914094,1,True
201,332340,tt3064298,0,0,Man Up,Ben Palmer,Big Talk Productions|StudioCanal,2015,0.0,0.0,1,True
202,292431,tt3774694,3000000,695269,Love,Gaspar NoÃ©,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,2015,2759998.78560053,639647.198555232,1,True
203,300693,tt3859076,9600000,2541554,Truth,James Vanderbilt,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),2015,8831996.11392171,2338228.65117939,1,True
204,333381,tt2948790,0,0,Return to Sender,Fouad Mikati,Voltage Pictures|Arrow Films|Boo Pictures,2015,0.0,0.0,1,True
205,256924,tt1772288,10000000,10835752,Danny Collins,Dan Fogelman,Big Indie Pictures|ShivHans Pictures,2015,9199995.95200178,9968887.45368952,1,True
206,253414,tt3164256,15000000,3020664,Rock the Kasbah,Barry Levinson,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,2015,13799993.9280026,2779009.65723575,1,True
207,254172,tt2582502,2240000,0,Fathers and Daughters,Gabriele Muccino,Andrea Leone Films|Fear of God Films|Busted Shark Productions,2015,2060799.09324839,0.0,1,True
208,320588,tt3766394,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,Red Crown Productions|Haven Entertainment,2015,919999.595200178,13289393.2326669,1,True
209,157544,tt1524575,13000000,1784763,The Vatican Tapes,Mark Neveldine,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,2015,11959994.737602301,1641981.23752825,1,True
210,283235,tt2891174,8000000,1411927,99 Homes,Ramin Bahrani,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,2015,7359996.76160142,1298972.2684521999,1,True
211,243938,tt2637294,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),2015,12879994.3328024,11329473.935031401,1,True
212,86835,tt2101383,0,0,Knight of Cups,Terrence Malick,Waypoint Entertainment|Dogwood Films,2015,0.0,0.0,1,True
213,254905,tt2893490,4000000,143101,Manglehorn,David Gordon Green,Worldview Entertainment,2015,3679998.38080071,131652.86207274,1,True
214,309242,tt2349144,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,2015,0.0,0.0,1,True
215,332502,tt3774790,0,0,400 Days,Matt Osterman,New Artists Alliance,2015,0.0,0.0,1,True
216,286192,tt3824386,0,0,Lava,James Ford Murphy,Pixar Animation Studios,2015,0.0,0.0,1,True
217,284674,tt2091478,0,0,Air,Christian Cantamessa,Automatik Entertainment|Circle of Confusion|Skybound Entertainment,2015,0.0,0.0,1,True
218,360055,tt4642044,0,0,Riot,John Lyde,Mainstay Productions,2015,0.0,0.0,1,True
219,352179,tt3661298,0,0,Septembers of Shiraz,Wayne Blair,Eclectic pictures|AMBI Group,2015,0.0,0.0,1,True
220,246127,tt1707380,0,8034,Every Thing Will Be Fine,Wim Wenders,Neue Road Movies|Film i VÃ¤st|Montauk Productions|GÃ¶ta Film,2015,0.0,7391.27674783823,1,True
221,338676,tt3467412,0,0,Extinction,Miguel Ãngel Vivas,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|TelefÃ³nica Studios,2015,0.0,0.0,1,True
222,330982,tt2815902,0,0,The Childhood of a Leader,Brady Corbet,Hepp Film|Bow and Arrow Entertainment|FilmTeam|Bron Capital Partners,2015,0.0,0.0,1,True
223,232572,tt1178665,8000000,35991087,A Walk in the Woods,Ken Kwapis,Wildwood Enterprises|Route One Films,2015,7359996.76160142,33111785.4708143,1,True
224,112454,tt1780798,0,0,Clown,Jon Watts,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,2015,0.0,0.0,1,True
225,243940,tt2918436,3300000,64110728,The Lazarus Effect,David Gelb,Lionsgate|Blumhouse Productions|Chapter One Films,2015,3035998.66416058,58981843.80798871,1,True
226,321528,tt4324274,0,0,Batman vs. Robin,Jay Oliva,Warner Bros. Animation|DC Entertainment,2015,0.0,0.0,1,True
227,317744,tt1629242,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,2015,7359996.76160142,0.0,1,True
229,239573,tt2358925,35000000,14431253,Unfinished Business,Ken Scott,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,2015,32199985.8320062,13276746.918231301,1,True
230,167810,tt2366608,2000000,45431,Lost River,Ryan Gosling,Bold Films|Marc Platt Productions|Phantasma,2015,1839999.19040035,41796.5016095392,1,True
231,319075,tt4229236,0,0,Cobain: Montage of Heck,Brett Morgen,HBO Documentary Films|Public Road Productions,2015,0.0,0.0,1,True
232,316042,tt4034452,0,0,Hyena Road,Paul Gross,Rhombus Media|International Traders|Buffalo Gal Pictures|Whizbang Films|Triple 7 Films,2015,0.0,0.0,1,True
233,334527,tt3687310,7000000,0,Criminal Activities,Jackie Earle Haley,NeeNee Productions|Capacity Pictures|May Day Movies,2015,6439997.16640124,0.0,1,True
234,300153,tt2948840,12000000,0,Life,Anton Corbijn,See-Saw Films,2015,11039995.1424021,0.0,1,True
235,228203,tt2097298,0,45710059,"McFarland, USA",Niki Caro,Walt Disney Pictures|Mayhem Pictures,2015,0.0,42053235.776576206,1,True
236,332704,tt2784936,0,0,Backtrack,Michael Petroni,Head Gear Films|Screen Australia|Metrol Technology|Bankside Films,2015,0.0,0.0,1,True
237,278236,tt3149038,0,0,X+Y,Morgan Matthews,Original Pictures|Head Gear Films|Minnow Films,2015,0.0,0.0,1,True
238,276839,tt2802136,3000000,0,Home Sweet Hell,Anthony Burns,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,2015,2759998.78560053,0.0,1,True
239,326215,tt3411432,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,2015,5519997.57120106,0.0,1,True
240,363689,tt4229298,0,0,The Unspoken,Sheldon Wilson,Lighthouse Pictures|Sapphire Fire Limited,2015,0.0,0.0,1,True
241,318256,tt4382552,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,Two to Tangle Productions,2015,0.0,0.0,1,True
242,299245,tt2309260,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,2015,91999.95952001779,39251239.9294544,1,True
243,333344,tt3194590,0,0,Dirty Weekend,Neil LaBute,Horsethief Pictures,2015,0.0,0.0,1,True
244,357096,tt4530884,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,Cinetel Films,2015,0.0,0.0,1,True
245,309299,tt3726704,0,0,Experimenter,Michael Almereyda,FJ Productions|BB Film Productions,2015,0.0,0.0,1,True
246,314385,tt3707106,10000000,3334927,By the Sea,Angelina Jolie,Plan B Entertainment|Jolie Pas|Pellikola,2015,9199995.95200178,3068131.49002214,1,True
247,333596,tt4183692,0,0,Woodlawn,Andrew Erwin|Jon Erwin,Sony Pictures,2015,0.0,0.0,1,True
248,361042,tt4472596,0,0,The Hollow,Sheldon Wilson,Sonar Entertainment,2015,0.0,0.0,1,True
249,353686,tt2954474,0,0,Visions,Kevin Greutert,Blumhouse Productions|Chapter One Films,2015,0.0,0.0,1,True
250,318954,tt2433040,0,1236094,Beyond the Mask,Chad Burns,Burns Family Studios,2015,0.0,1137205.97962936,1,True
251,289191,tt3004746,0,0,I Am Here,Anders Morgenthaler,Zentropa Entertainments,2015,0.0,0.0,1,True
252,324333,tt4442130,0,0,Wild Horses,Robert Duvall,Patriot Pictures,2015,0.0,0.0,1,True
253,252164,tt3029476,0,0,Pressure,Ron Scalpello,Isle of Man Film|Bigscope Films|Pinewood Pictures,2015,0.0,0.0,1,True
254,360784,tt2131532,0,0,Hidden,Ross Duffer|Matt Duffer,Primal Pictures|Warner Bros.,2015,0.0,0.0,1,True
255,336313,tt2141773,0,157768,Hell & Back,Tom Gianas|Ross Shuman,Freestyle Releasing|ShadowMachine Films,2015,0.0,145146.496135541,1,True
256,240483,tt2145829,21000000,0,Robot Overlords,Jon Wright,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,2015,19319991.4992037,0.0,1,True
257,321494,tt3625152,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,Living Films|Arcade Pictures|Iron Fists,2015,0.0,0.0,1,True
258,353595,tt4938416,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,Warner Bros. Animation,2015,0.0,0.0,1,True
260,264337,tt3233418,0,0,Spare Parts,Sean McNamara,Brookwell-McNamara Entertainment|Pantelion Film|Televisa|Circle of Confusion,2015,0.0,0.0,1,True
261,289716,tt2420166,0,0,The World Made Straight,David Burris,Myriad Pictures|Dreambridge Films|Bifrost Pictures,2015,0.0,0.0,1,True
262,296065,tt2965466,0,0,Last Shift,Anthony DiBlasi,Skyra Entertainment,2015,0.0,0.0,1,True
263,337029,tt4086032,0,0,Frankenstein,Bernard Rose,Eclectic pictures|Summerstorm Entertainment|Bad Badger,2015,0.0,0.0,1,True
264,317952,tt4126304,0,0,Cartel Land,Matthew Heineman,The Documentary Group|Our Time Projects,2015,0.0,0.0,1,True
265,325358,tt2933474,20000000,0,Superfast!,Jason Friedberg|Aaron Seltzer,The Safran Company|3 in the Box,2015,18399991.9040035,0.0,1,True
266,272548,tt2718440,0,0,Moonwalkers,Antoine Bardou-Jacquet,Nexus Factory|Partizan Films|Potemkin Productions,2015,0.0,0.0,1,True
267,340275,tt4594834,0,0,Chi-Raq,Spike Lee,40 Acres & A Mule Filmworks|Amazon Studios,2015,0.0,0.0,1,True
268,309887,tt3525346,5300000,0,Bad Asses on the Bayou,Craig Moss,Sense and Sensibility Ventures|Silver Nitrate,2015,4875997.85456094,0.0,1,True
269,302429,tt4191054,0,13603453,Strange Magic,Gary Rydstrom,Lucasfilm|Touchstone Pictures,2015,0.0,12515171.2533246,1,True
270,253331,tt2883434,9000000,21571189,Black or White,Mike Binder,Treehouse Pictures,2015,8279996.356801599,19845485.147986498,1,True
271,293771,tt3816458,0,0,Dead Rising,Zach Lipovsky,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,2015,0.0,0.0,1,True
272,323373,tt3705412,0,0,Deathgasm,Jason Lei Howden,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,2015,0.0,0.0,1,True
273,323027,tt4324302,0,0,Justice League: Gods and Monsters,Sam Liu,DC Comics|Warner Bros. Animation,2015,0.0,0.0,1,True
274,297806,tt1490785,13000000,1646788,I Saw the Light,Marc Abraham,Bron Studios|RatPac Entertainment,2015,11959994.737602301,1515044.29338051,1,True
275,253626,tt3297330,0,316472,Good Kill,Andrew Niccol,Voltage Pictures|Sobini Films|Dune Films,2015,0.0,291154.11189219,1,True
276,354251,tt4935334,0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,Willowbrook Regent Films,2015,0.0,0.0,1,True
277,329637,tt2621446,0,0,Star Trek: Renegades,Tim Russ,ST Renegades,2015,0.0,0.0,1,True
278,257444,tt2443822,0,0,The Boy,Craig Macneill,Chiller Films|SpectreVision,2015,0.0,0.0,1,True
279,355338,tt4941804,0,0,Riley's First Date?,Josh Cooley,Walt Disney Pictures|Pixar Animation Studios,2015,0.0,0.0,1,True
280,271736,tt3083008,0,3286448,The Program,Stephen Frears,StudioCanal|Working Title Films,2015,0.0,3023530.82964643,1,True
281,309581,tt3442990,0,0,Lila & Eve,Charles Stone III,A&E Television Networks|ChickFlick Productions|Lifetime Productions,2015,0.0,0.0,1,True
282,293970,tt2118624,0,0,The Final Girls,Todd Strauss-Schulson,Groundswell Productions|Ulterior Productions|Studio Solutions,2015,0.0,0.0,1,True
283,279690,tt2386404,0,0,He Never Died,Jason Krawczyk,Alternate Ending Studios|108 Media,2015,0.0,0.0,1,True
284,364067,tt4537842,0,0,A Very Murray Christmas,Sofia Coppola,American Zoetrope|South Beach Productions|Departed Productions,2015,0.0,0.0,1,True
285,318922,tt2474958,0,0,Kill Your Friends,Owen Harris,Altitude Film Entertainment|AI-Film|Unigram,2015,0.0,0.0,1,True
286,335077,tt2784134,0,0,Battle For SkyArk,Simon Hung,Mr.Monster,2015,0.0,0.0,1,True
287,266639,tt3614530,5000000,2333684,Jem and the Holograms,Jon M. Chu,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,2015,4599997.97600089,2146988.33532513,1,True
